customer_id,customer_value_eur,customer_value_segment
C08866,1832.81,Very High Value
C08867,1884.69,Very High Value
C08868,1698.11,Very High Value
C08869,850.21,Low Value
C08870,1314.03,Medium Value
C08871,1260.9,Medium Value
C08872,1139.29,Medium Value
C08873,1129.56,Medium Value
C08874,1696.83,Very High Value
C08875,977.84,Low Value
C08876,1954.1,Very High Value
C08877,1565.2,High Value
C08878,783.85,Low Value
C08879,2062.71,Very High Value
C08880,1311.45,Medium Value
C08881,1572.28,High Value
C08882,1392.73,High Value
C08883,1975.98,Very High Value
C08884,1674.36,High Value
C08885,1225.79,Medium Value
C08886,2081.08,Very High Value
C08887,2006.1,Very High Value
C08888,1977.86,Very High Value
C08889,1188.24,Medium Value
C08890,1667.33,High Value
C08891,1888.37,Very High Value
C08892,1652.42,High Value
C08893,1260.96,Medium Value
C08894,1986.85,Very High Value
C08895,1720.23,Very High Value
C08896,877.89,Low Value
C08897,1704.92,Very High Value
C08898,1005.04,Low Value
C08899,631.27,Low Value
C08900,1041.33,Medium Value
C08901,1179.86,Medium Value
C08902,1102.78,Medium Value
C08903,787.46,Low Value
C08904,1673.94,High Value
C08905,829.62,Low Value
C08906,1630.2,High Value
C08907,1190.86,Medium Value
C08908,1733.68,Very High Value
C08909,856.26,Low Value
C08910,923.24,Low Value
C08911,1219.52,Medium Value
C08912,1459.18,High Value
C08913,1616.43,High Value
C08914,1302.13,Medium Value
C08915,1832.5,Very High Value
C08916,1350.06,Medium Value
C08917,1582.1,High Value
C08918,1826.54,Very High Value
C08919,1574.31,High Value
C08920,1617.29,High Value
C08921,1331.32,Medium Value
C08922,1139.84,Medium Value
C08923,1965.37,Very High Value
C08924,1943.81,Very High Value
C08925,1616.5,High Value
C08926,1382.71,High Value
C08927,2021.68,Very High Value
C08928,1626.42,High Value
C08929,1941.98,Very High Value
C08930,1824.91,Very High Value
C08931,2077.65,Very High Value
C08932,1911.9,Very High Value
C08933,1642.14,High Value
C08934,1520.67,High Value
C08935,1771.0,Very High Value
C08936,1398.11,High Value
C08937,2072.13,Very High Value
C08938,1101.07,Medium Value
C08939,1792.16,Very High Value
C08940,1358.37,Medium Value
C08941,735.29,Low Value
C08942,927.71,Low Value
C08943,1452.82,High Value
C08944,2033.16,Very High Value
C08945,888.12,Low Value
C08946,1717.04,Very High Value
C08947,835.14,Low Value
C08948,1593.85,High Value
C08949,1941.41,Very High Value
C08950,1657.85,High Value
C08951,1416.38,High Value
C08952,1940.4,Very High Value
C08953,1677.85,High Value
C08954,1000.28,Low Value
C08955,1820.83,Very High Value
C08956,1531.4,High Value
C08957,1757.84,Very High Value
C08958,1898.99,Very High Value
C08959,2065.45,Very High Value
C08960,1018.14,Low Value
C08961,1043.09,Medium Value
C08962,1655.76,High Value
C08963,1061.83,Medium Value
C08964,1888.2,Very High Value
C08965,1050.59,Medium Value
C08966,779.98,Low Value
C08967,1800.62,Very High Value
C08968,1584.73,High Value
C08969,1480.63,High Value
C08970,1812.15,Very High Value
C08971,1506.0,High Value
C08972,699.95,Low Value
C08973,1000.44,Low Value
C08974,2068.67,Very High Value
C08975,1490.36,High Value
C08976,1320.47,Medium Value
C08977,1229.9,Medium Value
C08978,1314.95,Medium Value
C08979,1959.71,Very High Value
C08980,1470.77,High Value
C08981,1271.41,Medium Value
C08982,1718.49,Very High Value
C08983,1109.96,Medium Value
C08984,580.4,Low Value
C08985,1562.97,High Value
C08986,1705.47,Very High Value
C08987,1992.54,Very High Value
C08988,2068.09,Very High Value
C08989,640.3,Low Value
C08990,1250.8,Medium Value
C08991,1250.19,Medium Value
C08992,1967.66,Very High Value
C08993,1095.45,Medium Value
C08994,861.67,Low Value
C08995,879.92,Low Value
C08996,1522.96,High Value
C08997,1979.99,Very High Value
C08998,1953.3,Very High Value
C08999,1219.78,Medium Value
C09000,1803.31,Very High Value
C09001,1705.61,Very High Value
C09002,1131.59,Medium Value
C09003,1852.0,Very High Value
C09004,783.64,Low Value
C09005,990.87,Low Value
C09006,1102.73,Medium Value
C09007,2052.02,Very High Value
C09008,1842.66,Very High Value
C09009,910.62,Low Value
C09010,1033.32,Low Value
C09011,390.07,Low Value
C09012,1961.22,Very High Value
C09013,2020.32,Very High Value
C09014,859.35,Low Value
C09015,1398.85,High Value
C09016,1783.18,Very High Value
C09017,1668.22,High Value
C09018,836.98,Low Value
C09019,1274.4,Medium Value
C09020,1401.47,High Value
C09021,896.98,Low Value
C09022,1702.13,Very High Value
C09023,1507.79,High Value
C09024,1404.15,High Value
C09025,408.91,Low Value
C09026,775.85,Low Value
C09027,796.9,Low Value
C09028,1567.42,High Value
C09029,1130.73,Medium Value
C09030,847.76,Low Value
C09031,1592.76,High Value
C09032,1060.79,Medium Value
C09033,1763.88,Very High Value
C09034,1810.52,Very High Value
C09035,1989.87,Very High Value
C09036,1668.49,High Value
C09037,1331.34,Medium Value
C09038,1842.83,Very High Value
C09039,960.67,Low Value
C09040,1093.74,Medium Value
C09041,1307.02,Medium Value
C09042,2049.47,Very High Value
C09043,2085.27,Very High Value
C09044,1451.56,High Value
C09045,1124.18,Medium Value
C09046,566.73,Low Value
C09047,1200.37,Medium Value
C09048,1527.62,High Value
C09049,1239.34,Medium Value
C09050,1361.21,High Value
C09051,1495.95,High Value
C09052,747.5,Low Value
C09053,1548.43,High Value
C09054,692.48,Low Value
C09055,1091.75,Medium Value
C09056,970.42,Low Value
C09057,1973.99,Very High Value
C09058,899.27,Low Value
C09059,1242.44,Medium Value
C09060,1488.76,High Value
C09061,1964.45,Very High Value
C09062,1336.82,Medium Value
C09063,910.54,Low Value
C09064,1658.16,High Value
C09065,2050.39,Very High Value
C09066,1088.71,Medium Value
C09067,1561.69,High Value
C09068,1754.04,Very High Value
C09069,1244.56,Medium Value
C09070,1914.01,Very High Value
C09071,1058.99,Medium Value
C09072,1025.83,Low Value
C09073,1886.05,Very High Value
C09074,2010.64,Very High Value
C09075,688.39,Low Value
C09076,1050.61,Medium Value
C09077,389.22,Low Value
C09078,1408.41,High Value
C09079,1073.65,Medium Value
C09080,889.5,Low Value
C09081,1291.41,Medium Value
C09082,2060.56,Very High Value
C09083,1518.41,High Value
C09084,1433.59,High Value
C09085,1024.84,Low Value
C09086,482.94,Low Value
C09087,1546.2,High Value
C09088,1085.63,Medium Value
C09089,1040.72,Medium Value
C09090,1437.33,High Value
C09091,1677.66,High Value
C09092,551.87,Low Value
C09093,1532.44,High Value
C09094,1077.36,Medium Value
C09095,1973.75,Very High Value
C09096,1708.61,Very High Value
C09097,1255.79,Medium Value
C09098,1185.0,Medium Value
C09099,1115.56,Medium Value
C09100,1476.45,High Value
C09101,1597.11,High Value
C09102,1283.76,Medium Value
C09103,902.04,Low Value
C09104,1342.07,Medium Value
C09105,1087.19,Medium Value
C09106,1357.18,Medium Value
C09107,1214.32,Medium Value
C09108,1239.45,Medium Value
C09109,819.7,Low Value
C09110,1295.33,Medium Value
C09111,1567.89,High Value
C09112,1443.13,High Value
C09113,1826.68,Very High Value
C09114,1688.98,High Value
C09115,1038.71,Medium Value
C09116,1596.31,High Value
C09117,1043.31,Medium Value
C09118,1643.24,High Value
C09119,1179.23,Medium Value
C09120,835.63,Low Value
C09121,1411.75,High Value
C09122,1112.09,Medium Value
C09123,955.54,Low Value
C09124,939.21,Low Value
C09125,1660.44,High Value
C09126,1307.58,Medium Value
C09127,948.52,Low Value
C09128,1108.39,Medium Value
C09129,1772.2,Very High Value
C09130,1014.37,Low Value
C09131,922.04,Low Value
C09132,1590.22,High Value
C09133,1326.22,Medium Value
C09134,1914.38,Very High Value
C09135,1888.44,Very High Value
C09136,1658.36,High Value
C09137,1785.6,Very High Value
C09138,1923.45,Very High Value
C09139,1503.34,High Value
C09140,1215.99,Medium Value
C09141,1740.5,Very High Value
C09142,1998.46,Very High Value
C09143,1183.28,Medium Value
C09144,1465.77,High Value
C09145,1011.45,Low Value
C09146,1600.13,High Value
C09147,992.6,Low Value
C09148,1515.2,High Value
C09149,1120.31,Medium Value
C09150,2029.6,Very High Value
C09151,1497.73,High Value
C09152,802.71,Low Value
C09153,1938.17,Very High Value
C09154,2005.31,Very High Value
C09155,1356.5,Medium Value
C09156,863.03,Low Value
C09157,959.04,Low Value
C09158,2005.05,Very High Value
C09159,896.33,Low Value
C09160,1725.56,Very High Value
C09161,1297.23,Medium Value
C09162,1110.73,Medium Value
C09163,1276.92,Medium Value
C09164,2028.29,Very High Value
C09165,1402.16,High Value
C09166,995.28,Low Value
C09167,1688.96,High Value
C09168,838.77,Low Value
C09169,379.08,Low Value
C09170,865.63,Low Value
C09171,1232.43,Medium Value
C09172,998.06,Low Value
C09173,1020.19,Low Value
C09174,864.87,Low Value
C09175,1768.5,Very High Value
C09176,1607.17,High Value
C09177,1893.29,Very High Value
C09178,1735.28,Very High Value
C09179,1907.27,Very High Value
C09180,2084.95,Very High Value
C09181,1791.84,Very High Value
C09182,1145.04,Medium Value
C09183,1458.7,High Value
C09184,1259.35,Medium Value
C09185,942.4,Low Value
C09186,2000.18,Very High Value
C09187,1769.74,Very High Value
C09188,1490.42,High Value
C09189,1635.46,High Value
C09190,1003.19,Low Value
C09191,661.39,Low Value
C09192,1997.03,Very High Value
C09193,1745.52,Very High Value
C09194,1526.86,High Value
C09195,1496.54,High Value
C09196,1987.14,Very High Value
C09197,1185.12,Medium Value
C09198,1846.66,Very High Value
C09199,1944.59,Very High Value
C09200,1092.35,Medium Value
C09201,1849.36,Very High Value
C09202,2011.21,Very High Value
C09203,983.73,Low Value
C09204,841.0,Low Value
C09205,1142.58,Medium Value
C09206,1100.88,Medium Value
C09207,1424.49,High Value
C09208,1734.49,Very High Value
C09209,1835.11,Very High Value
C09210,1007.66,Low Value
C09211,1574.07,High Value
C09212,957.97,Low Value
C09213,1574.11,High Value
C09214,2012.02,Very High Value
C09215,1493.0,High Value
C09216,1189.72,Medium Value
C09217,1323.06,Medium Value
C09218,1157.7,Medium Value
C09219,1799.21,Very High Value
C09220,1123.16,Medium Value
C09221,1549.01,High Value
C09222,1533.5,High Value
C09223,1943.79,Very High Value
C09224,856.67,Low Value
C09225,1440.5,High Value
C09226,1657.91,High Value
C09227,1693.45,Very High Value
C09228,1137.01,Medium Value
C09229,1453.32,High Value
C09230,840.47,Low Value
C09231,1174.03,Medium Value
C09232,984.77,Low Value
C09233,941.04,Low Value
C09234,1410.06,High Value
C09235,989.36,Low Value
C09236,1863.25,Very High Value
C09237,2003.79,Very High Value
C09238,1263.44,Medium Value
C09239,854.05,Low Value
C09240,1351.74,Medium Value
C09241,1511.48,High Value
C09242,1536.99,High Value
C09243,1749.71,Very High Value
C09244,1437.34,High Value
C09245,1411.91,High Value
C09246,1869.19,Very High Value
C09247,870.61,Low Value
C09248,949.5,Low Value
C09249,1699.0,Very High Value
C09250,1192.59,Medium Value
C09251,1849.99,Very High Value
C09252,1648.55,High Value
C09253,1846.22,Very High Value
C09254,845.79,Low Value
C09255,1387.67,High Value
C09256,1309.9,Medium Value
C09257,952.66,Low Value
C09258,1862.66,Very High Value
C09259,901.82,Low Value
C09260,1157.5,Medium Value
C09261,1362.85,High Value
C09262,1044.79,Medium Value
C09263,1790.02,Very High Value
C09264,1798.5,Very High Value
C09265,708.87,Low Value
C09266,1509.19,High Value
C09267,1833.84,Very High Value
C09268,1666.78,High Value
C09269,737.2,Low Value
C09270,1214.5,Medium Value
C09271,1761.98,Very High Value
C09272,1568.18,High Value
C09273,1264.85,Medium Value
C09274,1834.98,Very High Value
C09275,1325.27,Medium Value
C09276,1972.49,Very High Value
C09277,1013.37,Low Value
C09278,2019.58,Very High Value
C09279,1990.54,Very High Value
C09280,1122.62,Medium Value
C09281,1642.25,High Value
C09282,1368.36,High Value
C09283,1916.6,Very High Value
C09284,1666.27,High Value
C09285,1891.39,Very High Value
C09286,643.6,Low Value
C09287,1794.31,Very High Value
C09288,1996.26,Very High Value
C09289,1366.38,High Value
C09290,1634.35,High Value
C09291,1527.38,High Value
C09292,1878.47,Very High Value
C09293,2069.73,Very High Value
C09294,1149.8,Medium Value
C09295,1754.13,Very High Value
C09296,1457.86,High Value
C09297,1621.58,High Value
C09298,1863.7,Very High Value
C09299,909.62,Low Value
C09300,999.88,Low Value
C09301,1591.66,High Value
C09302,797.6,Low Value
C09303,992.09,Low Value
C09304,1055.93,Medium Value
C09305,972.82,Low Value
C09306,2024.82,Very High Value
C09307,2049.75,Very High Value
C09308,1432.97,High Value
C09309,1286.25,Medium Value
C09310,1930.52,Very High Value
C09311,1585.55,High Value
C09312,1837.14,Very High Value
C09313,1444.8,High Value
C09314,1007.95,Low Value
C09315,935.7,Low Value
C09316,1826.01,Very High Value
C09317,1923.18,Very High Value
C09318,1741.14,Very High Value
C09319,1718.6,Very High Value
C09320,1013.25,Low Value
C09321,1006.03,Low Value
C09322,1745.78,Very High Value
C09323,1871.93,Very High Value
C09324,833.27,Low Value
C09325,1733.65,Very High Value
C09326,1536.24,High Value
C09327,1254.63,Medium Value
C09328,1865.07,Very High Value
C09329,1303.04,Medium Value
C09330,1827.81,Very High Value
C09331,1308.54,Medium Value
C09332,1563.72,High Value
C09333,1800.62,Very High Value
C09334,974.37,Low Value
C09335,879.6,Low Value
C09336,1413.55,High Value
C09337,799.47,Low Value
C09338,1100.45,Medium Value
C09339,1569.09,High Value
C09340,1532.38,High Value
C09341,1912.24,Very High Value
C09342,1017.3,Low Value
C09343,950.56,Low Value
C09344,2075.66,Very High Value
C09345,1981.85,Very High Value
C09346,1585.33,High Value
C09347,1479.0,High Value
C09348,1701.07,Very High Value
C09349,941.65,Low Value
C09350,1931.52,Very High Value
C09351,2064.09,Very High Value
C09352,1116.51,Medium Value
C09353,1324.59,Medium Value
C09354,1922.26,Very High Value
C09355,1361.51,High Value
C09356,1778.01,Very High Value
C09357,2025.71,Very High Value
C09358,1930.74,Very High Value
C09359,1975.31,Very High Value
C09360,1106.9,Medium Value
C09361,1968.64,Very High Value
C09362,1179.36,Medium Value
C09363,1118.23,Medium Value
C09364,1316.68,Medium Value
C09365,1768.02,Very High Value
C09366,1976.23,Very High Value
C09367,1526.63,High Value
C09368,647.01,Low Value
C09369,1634.19,High Value
C09370,759.75,Low Value
C09371,1898.05,Very High Value
C09372,2073.33,Very High Value
C09373,1647.6,High Value
C09374,908.35,Low Value
C09375,1312.23,Medium Value
C09376,1587.99,High Value
C09377,1361.3,High Value
C09378,770.39,Low Value
C09379,1319.69,Medium Value
C09380,1806.95,Very High Value
C09381,1603.41,High Value
C09382,1983.27,Very High Value
C09383,1862.49,Very High Value
C09384,1602.92,High Value
C09385,1737.92,Very High Value
C09386,1673.7,High Value
C09387,610.64,Low Value
C09388,2082.44,Very High Value
C09389,737.55,Low Value
C09390,1849.44,Very High Value
C09391,2072.54,Very High Value
C09392,1212.77,Medium Value
C09393,2054.89,Very High Value
C09394,1630.59,High Value
C09395,1358.19,Medium Value
C09396,946.37,Low Value
C09397,1228.95,Medium Value
C09398,1720.17,Very High Value
C09399,1362.47,High Value
C09400,1118.21,Medium Value
C09401,1213.84,Medium Value
C09402,967.51,Low Value
C09403,1787.11,Very High Value
C09404,1683.54,High Value
C09405,2036.2,Very High Value
C09406,1870.4,Very High Value
C09407,1064.68,Medium Value
C09408,2072.93,Very High Value
C09409,2022.4,Very High Value
C09410,1528.84,High Value
C09411,1666.45,High Value
C09412,1342.32,Medium Value
C09413,1547.93,High Value
C09414,1645.07,High Value
C09415,1417.88,High Value
C09416,1953.09,Very High Value
C09417,1533.34,High Value
C09418,890.88,Low Value
C09419,1218.49,Medium Value
C09420,1735.71,Very High Value
C09421,2044.99,Very High Value
C09422,1903.76,Very High Value
C09423,2085.72,Very High Value
C09424,2065.68,Very High Value
C09425,1888.91,Very High Value
C09426,2012.7,Very High Value
C09427,1520.11,High Value
C09428,1738.88,Very High Value
C09429,2071.46,Very High Value
C09430,1363.03,High Value
C09431,1681.8,High Value
C09432,1396.06,High Value
C09433,420.96,Low Value
C09434,1871.27,Very High Value
C09435,1722.48,Very High Value
C09436,1470.38,High Value
C09437,1913.92,Very High Value
C09438,1975.66,Very High Value
C09439,1096.32,Medium Value
C09440,996.18,Low Value
C09441,2044.51,Very High Value
C09442,1360.43,High Value
C09443,1004.13,Low Value
C09444,2021.08,Very High Value
C09445,1929.39,Very High Value
C09446,1888.7,Very High Value
C09447,1985.41,Very High Value
C09448,1180.36,Medium Value
C09449,927.9,Low Value
C09450,1996.47,Very High Value
C09451,1664.36,High Value
C09452,2048.53,Very High Value
C09453,1788.3,Very High Value
C09454,1344.97,Medium Value
C09455,960.73,Low Value
C09456,1770.6,Very High Value
C09457,843.6,Low Value
C09458,429.63,Low Value
C09459,1688.7,High Value
C09460,1322.95,Medium Value
C09461,1578.7,High Value
C09462,1194.46,Medium Value
C09463,771.55,Low Value
C09464,1818.58,Very High Value
C09465,963.48,Low Value
C09466,1566.22,High Value
C09467,786.33,Low Value
C09468,1155.88,Medium Value
C09469,1038.46,Medium Value
C09470,1565.14,High Value
C09471,1441.92,High Value
C09472,1837.18,Very High Value
C09473,1944.6,Very High Value
C09474,1648.85,High Value
C09475,1033.29,Low Value
C09476,1055.37,Medium Value
C09477,874.22,Low Value
C09478,1994.64,Very High Value
C09479,2075.04,Very High Value
C09480,1401.02,High Value
C09481,1044.11,Medium Value
C09482,1097.97,Medium Value
C09483,1811.87,Very High Value
C09484,929.12,Low Value
C09485,909.76,Low Value
C09486,1718.2,Very High Value
C09487,1884.88,Very High Value
C09488,1475.16,High Value
C09489,2036.64,Very High Value
C09490,1983.4,Very High Value
C09491,1952.19,Very High Value
C09492,1193.59,Medium Value
C09493,1646.51,High Value
C09494,1910.12,Very High Value
C09495,1554.49,High Value
C09496,2066.78,Very High Value
C09497,1231.52,Medium Value
C09498,1464.39,High Value
C09499,1172.91,Medium Value
C09500,661.96,Low Value
C09501,1660.03,High Value
C09502,724.16,Low Value
C09503,843.21,Low Value
C09504,853.72,Low Value
C09505,1961.67,Very High Value
C09506,1202.8,Medium Value
C09507,1414.51,High Value
C09508,1302.17,Medium Value
C09509,1366.56,High Value
C09510,1785.26,Very High Value
C09511,879.15,Low Value
C09512,1751.89,Very High Value
C09513,1570.63,High Value
C09514,1979.93,Very High Value
C09515,719.26,Low Value
C09516,1508.07,High Value
C09517,1878.66,Very High Value
C09518,1800.56,Very High Value
C09519,780.07,Low Value
C09520,1545.11,High Value
C09521,1914.54,Very High Value
C09522,2045.62,Very High Value
C09523,1621.13,High Value
C09524,1901.0,Very High Value
C09525,1841.09,Very High Value
C09526,1635.44,High Value
C09527,967.0,Low Value
C09528,1387.1,High Value
C09529,1979.77,Very High Value
C09530,1100.08,Medium Value
C09531,732.91,Low Value
C09532,905.64,Low Value
C09533,1398.42,High Value
C09534,1970.11,Very High Value
C09535,1670.34,High Value
C09536,1529.24,High Value
C09537,1461.24,High Value
C09538,1656.07,High Value
C09539,1299.51,Medium Value
C09540,1183.71,Medium Value
C09541,1306.0,Medium Value
C09542,1989.54,Very High Value
C09543,446.7,Low Value
C09544,2020.75,Very High Value
C09545,794.06,Low Value
C09546,1666.76,High Value
C09547,2000.63,Very High Value
C09548,1640.45,High Value
C09549,1293.18,Medium Value
C09550,1678.89,High Value
C09551,1670.93,High Value
C09552,1511.59,High Value
C09553,1044.78,Medium Value
C09554,1289.26,Medium Value
C09555,1372.19,High Value
C09556,1729.48,Very High Value
C09557,875.9,Low Value
C09558,1222.45,Medium Value
C09559,1532.66,High Value
C09560,1709.55,Very High Value
C09561,1140.0,Medium Value
C09562,1774.37,Very High Value
C09563,2077.97,Very High Value
C09564,2006.79,Very High Value
C09565,1553.68,High Value
C09566,1163.09,Medium Value
C09567,935.22,Low Value
C09568,1851.03,Very High Value
C09569,1836.8,Very High Value
C09570,743.98,Low Value
C09571,1747.36,Very High Value
C09572,1480.3,High Value
C09573,1612.55,High Value
C09574,1425.69,High Value
C09575,1318.96,Medium Value
C09576,791.61,Low Value
C09577,1477.43,High Value
C09578,819.51,Low Value
C09579,1821.73,Very High Value
C09580,1768.05,Very High Value
C09581,1823.01,Very High Value
C09582,1771.35,Very High Value
C09583,1307.33,Medium Value
C09584,1163.08,Medium Value
C09585,1931.3,Very High Value
C09586,1035.09,Low Value
C09587,1527.4,High Value
C09588,1094.94,Medium Value
C09589,1314.57,Medium Value
C09590,1564.68,High Value
C09591,2069.44,Very High Value
C09592,2034.3,Very High Value
C09593,1134.47,Medium Value
C09594,1081.82,Medium Value
C09595,888.51,Low Value
C09596,1056.39,Medium Value
C09597,905.54,Low Value
C09598,1121.92,Medium Value
C09599,1612.05,High Value
C09600,2068.61,Very High Value
C09601,1486.84,High Value
C09602,1021.15,Low Value
C09603,1158.89,Medium Value
C09604,839.18,Low Value
C09605,1418.5,High Value
C09606,1941.18,Very High Value
C09607,1270.71,Medium Value
C09608,1950.67,Very High Value
C09609,1124.78,Medium Value
C09610,1687.06,High Value
C09611,1604.16,High Value
C09612,1782.5,Very High Value
C09613,1906.48,Very High Value
C09614,1978.73,Very High Value
C09615,1249.47,Medium Value
C09616,1795.07,Very High Value
C09617,1840.21,Very High Value
C09618,1759.36,Very High Value
C09619,1742.25,Very High Value
C09620,1770.67,Very High Value
C09621,1782.42,Very High Value
C09622,1762.18,Very High Value
C09623,1722.43,Very High Value
C09624,1444.21,High Value
C09625,863.81,Low Value
C09626,1905.86,Very High Value
C09627,1803.09,Very High Value
C09628,1472.47,High Value
C09629,1174.58,Medium Value
C09630,772.3,Low Value
C09631,1467.88,High Value
C09632,1135.95,Medium Value
C09633,882.04,Low Value
C09634,1522.03,High Value
C09635,1937.89,Very High Value
C09636,1818.5,Very High Value
C09637,2058.43,Very High Value
C09638,1777.37,Very High Value
C09639,1097.83,Medium Value
C09640,1531.61,High Value
C09641,1366.74,High Value
C09642,1850.57,Very High Value
C09643,1641.67,High Value
C09644,1532.62,High Value
C09645,2033.79,Very High Value
C09646,1814.92,Very High Value
C09647,744.12,Low Value
C09648,2062.43,Very High Value
C09649,2036.67,Very High Value
C09650,1833.52,Very High Value
C09651,947.16,Low Value
C09652,932.15,Low Value
C09653,1844.62,Very High Value
C09654,2038.07,Very High Value
C09655,1558.71,High Value
C09656,849.72,Low Value
C09657,1999.08,Very High Value
C09658,1742.2,Very High Value
C09659,1211.59,Medium Value
C09660,1330.61,Medium Value
C09661,804.73,Low Value
C09662,2010.15,Very High Value
C09663,1687.71,High Value
C09664,1956.95,Very High Value
C09665,1540.09,High Value
C09666,1906.24,Very High Value
C09667,1546.16,High Value
C09668,1059.74,Medium Value
C09669,1975.02,Very High Value
C09670,1644.27,High Value
C09671,1825.88,Very High Value
C09672,1750.49,Very High Value
C09673,1828.21,Very High Value
C09674,1780.63,Very High Value
C09675,1587.17,High Value
C09676,1730.12,Very High Value
C09677,1854.2,Very High Value
C09678,1937.85,Very High Value
C09679,1240.11,Medium Value
C09680,1153.83,Medium Value
C09681,1588.86,High Value
C09682,1209.34,Medium Value
C09683,1854.8,Very High Value
C09684,1365.99,High Value
C09685,1300.04,Medium Value
C09686,1993.58,Very High Value
C09687,1002.88,Low Value
C09688,940.11,Low Value
C09689,1117.4,Medium Value
C09690,1441.57,High Value
C09691,994.03,Low Value
C09692,1944.43,Very High Value
C09693,1936.89,Very High Value
C09694,1042.12,Medium Value
C09695,1994.28,Very High Value
C09696,2036.55,Very High Value
C09697,1819.5,Very High Value
C09698,1466.4,High Value
C09699,1610.66,High Value
C09700,1223.74,Medium Value
C09701,1493.63,High Value
C09702,1845.38,Very High Value
C09703,1902.61,Very High Value
C09704,1832.58,Very High Value
C09705,1256.54,Medium Value
C09706,1103.77,Medium Value
C09707,1353.43,Medium Value
C09708,1933.73,Very High Value
C09709,1030.63,Low Value
C09710,966.28,Low Value
C09711,917.52,Low Value
C09712,1842.04,Very High Value
C09713,1923.58,Very High Value
C09714,1298.81,Medium Value
C09715,1289.17,Medium Value
C09716,2007.87,Very High Value
C09717,1979.44,Very High Value
C09718,2014.68,Very High Value
C09719,2086.29,Very High Value
C09720,915.38,Low Value
C09721,1354.35,Medium Value
C09722,1995.08,Very High Value
C09723,1418.25,High Value
C09724,1793.67,Very High Value
C09725,1423.74,High Value
C09726,2085.37,Very High Value
C09727,1719.03,Very High Value
C09728,1000.44,Low Value
C09729,1569.9,High Value
C09730,1643.01,High Value
C09731,1757.19,Very High Value
C09732,2038.17,Very High Value
C09733,1076.04,Medium Value
C09734,1730.31,Very High Value
C09735,2023.24,Very High Value
C09736,1448.79,High Value
C09737,1301.09,Medium Value
C09738,1812.81,Very High Value
C09739,1270.24,Medium Value
C09740,1282.57,Medium Value
C09741,1931.23,Very High Value
C09742,1715.92,Very High Value
C09743,2051.23,Very High Value
C09744,1655.75,High Value
C09745,898.25,Low Value
C09746,1752.73,Very High Value
C09747,1993.32,Very High Value
C09748,1014.46,Low Value
C09749,1272.85,Medium Value
C09750,1827.56,Very High Value
C09751,1817.37,Very High Value
C09752,1733.8,Very High Value
C09753,1810.01,Very High Value
C09754,1494.72,High Value
C09755,1556.32,High Value
C09756,1223.5,Medium Value
C09757,1616.44,High Value
C09758,2014.49,Very High Value
C09759,1933.14,Very High Value
C09760,852.78,Low Value
C09761,1579.86,High Value
C09762,1229.91,Medium Value
C09763,1447.21,High Value
C09764,1033.71,Low Value
C09765,1577.73,High Value
C09766,1970.55,Very High Value
C09767,775.09,Low Value
C09768,1655.13,High Value
C09769,1868.27,Very High Value
C09770,1784.28,Very High Value
C09771,790.26,Low Value
C09772,1494.69,High Value
C09773,945.27,Low Value
C09774,1817.17,Very High Value
C09775,535.16,Low Value
C09776,1826.92,Very High Value
C09777,1841.53,Very High Value
C09778,1125.53,Medium Value
C09779,1886.76,Very High Value
C09780,1123.12,Medium Value
C09781,1919.02,Very High Value
C09782,1393.66,High Value
C09783,783.43,Low Value
C09784,2061.18,Very High Value
C09785,1903.39,Very High Value
C09786,1159.65,Medium Value
C09787,956.04,Low Value
C09788,1804.85,Very High Value
C09789,1890.51,Very High Value
C09790,1374.37,High Value
C09791,1848.74,Very High Value
C09792,1745.7,Very High Value
C09793,1764.96,Very High Value
C09794,1065.73,Medium Value
C09795,1208.03,Medium Value
C09796,1119.28,Medium Value
C09797,1511.93,High Value
C09798,1898.74,Very High Value
C09799,2013.09,Very High Value
C09800,1353.92,Medium Value
C09801,1644.66,High Value
C09802,2019.66,Very High Value
C09803,1748.37,Very High Value
C09804,1702.47,Very High Value
C09805,1552.73,High Value
C09806,1148.93,Medium Value
C09807,1469.81,High Value
C09808,881.05,Low Value
C09809,1242.87,Medium Value
C09810,1625.24,High Value
C09811,1864.82,Very High Value
C09812,1809.05,Very High Value
C09813,1897.99,Very High Value
C09814,1965.69,Very High Value
C09815,1943.38,Very High Value
C09816,1538.42,High Value
C09817,1796.64,Very High Value
C09818,792.08,Low Value
C09819,1068.32,Medium Value
C09820,1360.43,High Value
C09821,1754.81,Very High Value
C09822,2045.5,Very High Value
C09823,1206.25,Medium Value
C09824,1857.49,Very High Value
C09825,1151.82,Medium Value
C09826,1916.99,Very High Value
C09827,1868.7,Very High Value
C09828,773.76,Low Value
C09829,1389.08,High Value
C09830,429.56,Low Value
C09831,2065.13,Very High Value
C09832,1929.59,Very High Value
C09833,2013.08,Very High Value
C09834,814.61,Low Value
C09835,636.96,Low Value
C09836,2001.12,Very High Value
C09837,800.13,Low Value
C09838,1308.13,Medium Value
C09839,1154.48,Medium Value
C09840,1232.16,Medium Value
C09841,1324.07,Medium Value
C09842,1464.73,High Value
C09843,2082.27,Very High Value
C09844,1640.88,High Value
C09845,1547.58,High Value
C09846,1802.98,Very High Value
C09847,1265.94,Medium Value
C09848,1438.29,High Value
C09849,2010.8,Very High Value
C09850,1905.22,Very High Value
C09851,1704.44,Very High Value
